Time,x0,x1
1.53,-0.862185,3.23967
1.531,-0.858942,3.24678
1.532,-0.855692,3.25388
1.533,-0.852434,3.26095
1.534,-0.84917,3.268
1.535,-0.845898,3.27502
1.536,-0.84262,3.28203
1.537,-0.839334,3.28901
1.538,-0.836042,3.29597
1.539,-0.832742,3.30291
1.54,-0.829436,3.30983
1.541,-0.826122,3.31672
1.542,-0.822802,3.32359
1.543,-0.819475,3.33044
1.544,-0.816141,3.33726
1.545,-0.812801,3.34406
1.546,-0.809453,3.35084
1.547,-0.806099,3.35759
1.548,-0.802738,3.36433
1.549,-0.79937,3.37103
1.55,-0.795996,3.37772
1.551,-0.792615,3.38438
1.552,-0.789227,3.39101
1.553,-0.785833,3.39763
1.554,-0.782432,3.40421
1.555,-0.779025,3.41078
1.556,-0.775611,3.41732
1.557,-0.77219,3.42383
1.558,-0.768763,3.43032
1.559,-0.765329,3.43679
1.56,-0.761889,3.44323
1.561,-0.758443,3.44964
1.562,-0.75499,3.45603
1.563,-0.751531,3.46239
1.564,-0.748065,3.46873
1.565,-0.744593,3.47505
1.566,-0.741115,3.48133
1.567,-0.737631,3.4876
1.568,-0.73414,3.49383
1.569,-0.730643,3.50004
1.57,-0.72714,3.50623
1.571,-0.723631,3.51238
1.572,-0.720115,3.51851
1.573,-0.716594,3.52462
1.574,-0.713066,3.5307
1.575,-0.709532,3.53675
1.576,-0.705992,3.54277
1.577,-0.702447,3.54877
1.578,-0.698895,3.55474
1.579,-0.695337,3.56068
1.58,-0.691774,3.56659
1.581,-0.688204,3.57248
1.582,-0.684629,3.57834
1.583,-0.681047,3.58417
1.584,-0.67746,3.58998
1.585,-0.673867,3.59575
1.586,-0.670269,3.6015
1.587,-0.666664,3.60722
1.588,-0.663054,3.61291
1.589,-0.659439,3.61857
1.59,-0.655817,3.62421
1.591,-0.65219,3.62981
1.592,-0.648558,3.63539
1.593,-0.644919,3.64094
1.594,-0.641276,3.64646
1.595,-0.637627,3.65195
1.596,-0.633972,3.65741
1.597,-0.630312,3.66284
1.598,-0.626646,3.66824
1.599,-0.622975,3.67361
1.6,-0.619299,3.67895
1.601,-0.615617,3.68426
1.602,-0.611931,3.68954
1.603,-0.608238,3.69479
1.604,-0.604541,3.70001
1.605,-0.600838,3.70521
1.606,-0.597131,3.71037
1.607,-0.593418,3.71549
1.608,-0.5897,3.72059
1.609,-0.585976,3.72566
1.61,-0.582248,3.7307
1.611,-0.578515,3.7357
1.612,-0.574777,3.74068
1.613,-0.571034,3.74562
1.614,-0.567286,3.75053
1.615,-0.563533,3.75542
1.616,-0.559775,3.76026
1.617,-0.556012,3.76508
1.618,-0.552245,3.76987
1.619,-0.548472,3.77462
1.62,-0.544695,3.77934
1.621,-0.540914,3.78403
1.622,-0.537127,3.78869
1.623,-0.533336,3.79331
1.624,-0.529541,3.7979
1.625,-0.525741,3.80246
1.626,-0.521936,3.80699
1.627,-0.518127,3.81148
1.628,-0.514313,3.81594
1.629,-0.510495,3.82037
1.63,-0.506672,3.82477
1.631,-0.502845,3.82913
1.632,-0.499014,3.83346
1.633,-0.495178,3.83775
1.634,-0.491338,3.84201
1.635,-0.487494,3.84624
1.636,-0.483646,3.85043
1.637,-0.479793,3.85459
1.638,-0.475937,3.85872
1.639,-0.472076,3.86281
1.64,-0.468211,3.86687
1.641,-0.464342,3.87089
1.642,-0.460469,3.87488
1.643,-0.456593,3.87883
1.644,-0.452712,3.88275
1.645,-0.448827,3.88664
1.646,-0.444938,3.89049
1.647,-0.441046,3.89431
1.648,-0.43715,3.89809
1.649,-0.43325,3.90183
1.65,-0.429346,3.90554
1.651,-0.425439,3.90922
1.652,-0.421528,3.91286
1.653,-0.417613,3.91646
1.654,-0.413695,3.92003
1.655,-0.409773,3.92357
1.656,-0.405848,3.92706
1.657,-0.401919,3.93053
1.658,-0.397987,3.93395
1.659,-0.394051,3.93734
1.66,-0.390112,3.9407
1.661,-0.38617,3.94402
1.662,-0.382224,3.9473
1.663,-0.378275,3.95055
1.664,-0.374323,3.95376
1.665,-0.370368,3.95693
1.666,-0.366409,3.96007
1.667,-0.362447,3.96317
1.668,-0.358483,3.96623
1.669,-0.354515,3.96926
1.67,-0.350544,3.97225
1.671,-0.346571,3.9752
1.672,-0.342594,3.97812
1.673,-0.338614,3.981
1.674,-0.334632,3.98384
1.675,-0.330647,3.98664
1.676,-0.326659,3.98941
1.677,-0.322668,3.99214
1.678,-0.318674,3.99483
1.679,-0.314678,3.99749
1.68,-0.310679,4.00011
1.681,-0.306678,4.00269
1.682,-0.302674,4.00523
1.683,-0.298668,4.00773
1.684,-0.294659,4.0102
1.685,-0.290647,4.01263
1.686,-0.286633,4.01502
1.687,-0.282617,4.01737
1.688,-0.278599,4.01969
1.689,-0.274578,4.02196
1.69,-0.270555,4.0242
1.691,-0.266529,4.0264
1.692,-0.262502,4.02857
1.693,-0.258472,4.03069
1.694,-0.254441,4.03277
1.695,-0.250407,4.03482
1.696,-0.246371,4.03683
1.697,-0.242333,4.0388
1.698,-0.238293,4.04073
1.699,-0.234252,4.04262
1.7,-0.230208,4.04448
1.701,-0.226163,4.04629
1.702,-0.222116,4.04807
1.703,-0.218067,4.0498
1.704,-0.214016,4.0515
1.705,-0.209964,4.05316
1.706,-0.20591,4.05478
1.707,-0.201854,4.05636
1.708,-0.197797,4.0579
1.709,-0.193738,4.0594
1.71,-0.189678,4.06087
1.711,-0.185617,4.06229
1.712,-0.181554,4.06367
1.713,-0.177489,4.06502
1.714,-0.173424,4.06633
1.715,-0.169357,4.06759
1.716,-0.165288,4.06882
1.717,-0.161219,4.07001
1.718,-0.157148,4.07115
1.719,-0.153077,4.07226
1.72,-0.149004,4.07333
1.721,-0.14493,4.07436
1.722,-0.140855,4.07535
1.723,-0.136779,4.0763
1.724,-0.132703,4.07721
1.725,-0.128625,4.07808
1.726,-0.124546,4.07891
1.727,-0.120467,4.0797
1.728,-0.116387,4.08045
1.729,-0.112306,4.08116
1.73,-0.108225,4.08184
1.731,-0.104143,4.08247
1.732,-0.10006,4.08306
1.733,-0.0959764,4.08361
1.734,-0.0918926,4.08412
1.735,-0.0878082,4.08459
1.736,-0.0837234,4.08503
1.737,-0.0796382,4.08542
1.738,-0.0755526,4.08577
1.739,-0.0714666,4.08608
1.74,-0.0673804,4.08635
1.741,-0.063294,4.08659
1.742,-0.0592073,4.08678
1.743,-0.0551204,4.08693
1.744,-0.0510334,4.08704
1.745,-0.0469463,4.08711
1.746,-0.0428592,4.08714
1.747,-0.0387721,4.08714
1.748,-0.034685,4.08709
1.749,-0.0305979,4.087
1.75,-0.026511,4.08687
1.751,-0.0224242,4.0867
1.752,-0.0183376,4.08649
1.753,-0.0142512,4.08624
1.754,-0.0101651,4.08596
1.755,-0.00607931,4.08563
1.756,-0.00199386,4.08526
1.757,0.00209119,4.08485
1.758,0.00617582,4.0844
1.759,0.01026,4.08391
1.76,0.0143436,4.08338
1.761,0.0184267,4.08281
1.762,0.0225092,4.0822
1.763,0.0265911,4.08155
1.764,0.0306723,4.08087
1.765,0.0347528,4.08014
1.766,0.0388326,4.07937
1.767,0.0429116,4.07856
1.768,0.0469897,4.07771
1.769,0.051067,4.07682
1.77,0.0551433,4.07589
1.771,0.0592187,4.07493
1.772,0.0632932,4.07392
1.773,0.0673666,4.07287
1.774,0.0714389,4.07178
1.775,0.0755101,4.07065
1.776,0.0795802,4.06949
1.777,0.0836491,4.06828
1.778,0.0877167,4.06703
1.779,0.0917831,4.06575
1.78,0.0958482,4.06442
1.781,0.099912,4.06306
1.782,0.103974,4.06165
1.783,0.108035,4.06021
1.784,0.112095,4.05873
1.785,0.116153,4.0572
1.786,0.120209,4.05564
1.787,0.124264,4.05404
1.788,0.128317,4.0524
1.789,0.132369,4.05072
1.79,0.136419,4.049
1.791,0.140467,4.04724
1.792,0.144513,4.04544
1.793,0.148558,4.04361
1.794,0.1526,4.04173
1.795,0.156641,4.03981
1.796,0.16068,4.03786
1.797,0.164717,4.03587
1.798,0.168752,4.03384
1.799,0.172784,4.03177
1.8,0.176815,4.02966
1.801,0.180844,4.02751
1.802,0.18487,4.02532
1.803,0.188894,4.0231
1.804,0.192916,4.02083
1.805,0.196936,4.01853
1.806,0.200953,4.01619
1.807,0.204968,4.01381
1.808,0.208981,4.0114
1.809,0.212991,4.00894
1.81,0.216999,4.00645
1.811,0.221004,4.00391
1.812,0.225007,4.00134
1.813,0.229007,3.99874
1.814,0.233004,3.99609
1.815,0.236999,3.99341
1.816,0.240991,3.99069
1.817,0.24498,3.98793
1.818,0.248967,3.98513
1.819,0.25295,3.9823
1.82,0.256931,3.97942
1.821,0.260909,3.97651
1.822,0.264884,3.97357
1.823,0.268856,3.97058
1.824,0.272826,3.96756
1.825,0.276792,3.9645
1.826,0.280755,3.96141
1.827,0.284714,3.95827
1.828,0.288671,3.9551
1.829,0.292625,3.9519
1.83,0.296575,3.94865
1.831,0.300522,3.94537
1.832,0.304466,3.94206
1.833,0.308406,3.9387
1.834,0.312343,3.93531
1.835,0.316277,3.93189
1.836,0.320207,3.92842
1.837,0.324133,3.92493
1.838,0.328057,3.92139
1.839,0.331976,3.91782
1.84,0.335892,3.91421
1.841,0.339805,3.91057
1.842,0.343713,3.90689
1.843,0.347618,3.90318
1.844,0.35152,3.89943
1.845,0.355417,3.89564
1.846,0.359311,3.89182
1.847,0.363201,3.88796
1.848,0.367087,3.88407
1.849,0.370969,3.88015
1.85,0.374847,3.87618
1.851,0.378721,3.87219
1.852,0.382591,3.86816
1.853,0.386458,3.86409
1.854,0.39032,3.85999
1.855,0.394178,3.85585
1.856,0.398031,3.85168
1.857,0.401881,3.84748
1.858,0.405726,3.84324
1.859,0.409567,3.83896
1.86,0.413404,3.83466
1.861,0.417237,3.83032
1.862,0.421065,3.82594
1.863,0.424889,3.82153
1.864,0.428708,3.81709
1.865,0.432523,3.81261
1.866,0.436333,3.8081
1.867,0.440139,3.80356
1.868,0.44394,3.79898
1.869,0.447737,3.79437
1.87,0.451529,3.78973
1.871,0.455316,3.78505
1.872,0.459099,3.78034
1.873,0.462877,3.7756
1.874,0.46665,3.77083
1.875,0.470419,3.76602
1.876,0.474182,3.76118
1.877,0.477941,3.75631
1.878,0.481695,3.75141
1.879,0.485444,3.74647
1.88,0.489188,3.7415
1.881,0.492927,3.7365
1.882,0.496661,3.73147
1.883,0.50039,3.72641
1.884,0.504114,3.72131
1.885,0.507832,3.71619
1.886,0.511546,3.71103
1.887,0.515254,3.70584
1.888,0.518958,3.70062
1.889,0.522656,3.69537
1.89,0.526348,3.69009
1.891,0.530036,3.68477
1.892,0.533718,3.67943
1.893,0.537395,3.67406
1.894,0.541066,3.66865
1.895,0.544732,3.66322
1.896,0.548392,3.65775
1.897,0.552047,3.65226
1.898,0.555697,3.64673
1.899,0.559341,3.64118
1.9,0.562979,3.63559
1.901,0.566612,3.62998
1.902,0.570239,3.62434
1.903,0.573861,3.61866
